geo_value,time_value,cases,deaths,wili,wcli,doctor_visits_prior
25015,2020-05-12,14,0,0.6964717,0.6964717,48.6972912
25015,2020-05-13,6,7,0.6805194,0.6805194,6.0871614
25015,2020-05-14,16,2,0.6723308,0.6723308,18.2614842
25015,2020-05-15,14,1,0.6755577,0.6755577,48.6972912
25015,2020-05-16,13,2,0.8394815,0.6611244,12.1743228
25015,2020-05-17,16,3,0.4648859,0.284417,12.1743228
25015,2020-05-18,7,0,0.3530559,0.1710077,6.0871614
25015,2020-05-19,6,1,0.3616542,0.1751175,54.7844526
25015,2020-05-20,12,3,0.3617587,0.1748295,12.1743228
25015,2020-05-21,14,0,0.3703365,0.1789257,6.0871614
25015,2020-05-22,6,0,0.3560362,0.1720659,18.2614842
25015,2020-05-23,7,1,0.1748758,0.1748758,48.6972912
25015,2020-05-24,11,1,0.0948139,0.0948139,54.7844526
25015,2020-05-25,4,2,0.0958601,0.0958601,48.6972912
25015,2020-05-26,6,2,0.0960456,0.0960456,6.0871614
25015,2020-05-27,3,0,0.0991908,0.0991908,18.2614842
25015,2020-05-28,2,1,0.1007957,0.1007957,48.6972912
25015,2020-05-29,8,3,0.0986065,0.0986065,18.2614842
25015,2020-05-30,2,2,0.096504,0.096504,54.7844526
25015,2020-05-31,0,1,0,0,6.0871614
25015,2020-06-01,28,0,0,0,6.0871614
25015,2020-06-02,0,1,0.0531554,0.0531554,18.2614842
25015,2020-06-03,8,3,0.1609872,0.1609872,12.1743228
25015,2020-06-04,3,1,0.2113371,0.1596503,6.0871614
25015,2020-06-05,6,1,0.2227636,0.1682808,48.6972912
25015,2020-06-06,4,0,0.2727097,0.1706924,18.2614842
25015,2020-06-07,1,3,0.2751383,0.1722124,54.7844526
25015,2020-06-08,0,2,0.2739567,0.1714725,6.0871614
25015,2020-06-09,0,0,0.9305588,0.6607785,12.1743228
25015,2020-06-10,0,0,1.0287296,0.7557247,18.2614842
25015,2020-06-11,8,0,0.9616429,0.7488276,12.1743228
25015,2020-06-12,5,3,0.9834431,0.7638519,6.0871614
25015,2020-06-13,3,0,1.0201861,0.8536694,54.7844526
25015,2020-06-14,3,0,1.0400498,0.8705676,6.0871614
25015,2020-06-15,2,0,1.0623441,0.8892159,18.2614842
25015,2020-06-16,4,0,0.3115343,0.3115343,48.6972912
25015,2020-06-17,6,2,0.0995835,0.0995835,6.0871614
25015,2020-06-18,0,1,0.1046304,0.1046304,6.0871614
25015,2020-06-19,5,0,0.1013706,0.1013706,48.6972912
25015,2020-06-20,2,0,0.082088,0.082088,6.0871614
25015,2020-06-21,1,1,0.1872984,0.1872984,54.7844526
25015,2020-06-22,2,0,0.1989973,0.1989973,18.2614842
25015,2020-06-23,1,0,0.211838,0.211838,6.0871614
25015,2020-06-24,3,1,0.2175764,0.2175764,6.0871614
25015,2020-06-25,2,1,0.2138366,0.2138366,54.7844526
25015,2020-06-26,0,0,1.018904,1.018904,12.1743228
25015,2020-06-27,3,1,0.9266866,0.9266866,48.6972912
25015,2020-06-28,3,0,0.8038382,0.8038382,6.0871614
25015,2020-06-29,1,0,0.9295767,0.9295767,6.0871614
25015,2020-06-30,3,0,0.8956149,0.8956149,12.1743228
25015,2020-07-01,3,2,0.8848834,0.8848834,48.6972912
25015,2020-07-02,4,2,0.844842,0.844842,6.0871614
25015,2020-07-03,7,1,0.3163944,0.3163944,12.1743228
25015,2020-07-04,6,1,0.3377203,0.3377203,12.1743228
25015,2020-07-05,3,0,0.335249,0.335249,54.7844526
25015,2020-07-06,0,0,0.3290317,0.3290317,6.0871614
25015,2020-07-07,1,0,0.3329917,0.3329917,48.6972912
25015,2020-07-08,5,0,0.4424354,0.4782697,6.0871614
25015,2020-07-09,2,1,0.3724684,0.4081801,48.6972912
25015,2020-07-10,2,0,0.3795547,0.4155125,54.7844526
25015,2020-07-11,6,0,0.3807344,0.4028318,54.7844526
25015,2020-07-12,7,0,0.3900559,0.4127142,6.0871614
25015,2020-07-13,0,0,0.3936518,0.4166005,6.0871614
25015,2020-07-14,4,0,0.6710257,0.694502,48.6972912
25015,2020-07-15,0,1,0.5522446,0.5522446,48.6972912
25015,2020-07-16,3,1,0.5329719,0.5329719,54.7844526
25015,2020-07-17,11,0,0.3066571,0.3066571,18.2614842
25015,2020-07-18,7,0,0.293234,0.293234,54.7844526
25015,2020-07-19,6,1,0.5590967,0.2869026,18.2614842
25015,2020-07-20,10,3,0.5872885,0.3748621,6.0871614
25015,2020-07-21,8,2,0.2963268,0.0784159,12.1743228
25015,2020-07-22,6,0,0.2975818,0.0788706,12.1743228
25015,2020-07-23,2,0,0.2981013,0.087465,54.7844526
25015,2020-07-24,11,0,0.3200255,0.0951454,54.7844526
25015,2020-07-25,6,1,0.328252,0.0980272,48.6972912
25015,2020-07-26,8,0,0,0.0993577,54.7844526
25015,2020-07-27,5,1,0,0,6.0871614
25015,2020-07-28,0,0,0,0,6.0871614
25015,2020-07-29,7,0,0.2399219,0.2399219,6.0871614
25015,2020-07-30,5,0,0.2629201,0.2629201,6.0871614
25015,2020-07-31,19,0,0.3512556,0.2377249,18.2614842
25015,2020-08-01,6,0,0.3599261,0.2418173,48.6972912
25015,2020-08-02,4,0,0.3729083,0.2479448,12.1743228
25015,2020-08-03,3,0,0.5129264,0.3847957,6.0871614
25015,2020-08-04,6,0,0.4942282,0.3699451,48.6972912
25015,2020-08-05,5,0,0.2500453,0.1278033,12.1743228
25015,2020-08-06,8,1,0.2601855,0.1328357,48.6972912
25015,2020-08-07,4,1,0.1277018,0.1277018,6.0871614
25015,2020-08-08,8,0,0.1255077,0.1255077,6.0871614
25015,2020-08-09,4,0,0.1136292,0.1136292,54.7844526
25015,2020-08-10,5,0,0.4815066,0.4815066,48.6972912
25015,2020-08-11,5,1,0.4967008,0.4967008,6.0871614
25015,2020-08-12,0,0,0.4864273,0.4864273,48.6972912
25015,2020-08-13,0,0,0.4842305,0.4842305,12.1743228
25015,2020-08-14,0,0,0.481146,0.481146,6.0871614
25015,2020-08-15,0,0,0.4973158,0.4973158,48.6972912
25015,2020-08-16,0,0,0.5167111,0.5167111,12.1743228
25015,2020-08-17,0,0,0,0,54.7844526
25015,2020-08-18,0,0,0,0,54.7844526
25015,2020-08-19,0,1,0.2360499,0.2360499,48.6972912
25015,2020-08-20,0,0,0.5805513,0.3206333,6.0871614
25015,2020-08-21,46,0,0.6061669,0.3353137,48.6972912
25015,2020-08-22,0,2,0.5923568,0.3273991,18.2614842
25015,2020-08-23,0,0,0.6080746,0.3364071,18.2614842
25015,2020-08-24,14,1,0.6172156,0.3416458,6.0871614
25015,2020-08-25,5,1,0.6209296,0.3423892,18.2614842
25015,2020-08-26,4,1,0.380764,0.099521,12.1743228
25015,2020-08-27,5,0,0,0,54.7844526
25015,2020-08-28,9,1,0,0,6.0871614
25015,2020-08-29,9,1,0.1761029,0.1761029,18.2614842
25015,2020-08-30,3,0,0.5787758,0.5787758,48.6972912
25015,2020-08-31,0,2,1.0421827,1.0421827,48.6972912
25015,2020-09-01,6,0,0.860798,0.860798,6.0871614
25015,2020-09-02,0,0,0.7395425,0.7395425,54.7844526
25015,2020-09-03,0,0,0.6899258,0.6899258,6.0871614
25015,2020-09-04,0,1,0.6910524,0.6910524,18.2614842
25015,2020-09-05,0,0,0.5119618,0.5119618,6.0871614
25015,2020-09-06,0,0,0.4182571,0.4182571,12.1743228
25015,2020-09-07,0,0,0,0,48.6972912
25015,2020-09-08,11,0,0.4386785,0.4386785,48.6972912
25015,2020-09-09,0,0,0.4292099,0.4292099,6.0871614
25015,2020-09-10,2,0,0.4549457,0.4549457,12.1743228
25015,2020-09-11,1,0,0.4035901,0.7603031,12.1743228
25015,2020-09-12,2,0,0.4043143,0.7614034,6.0871614
25015,2020-09-13,0,0,0.3944203,0.7710828,6.0871614
25015,2020-09-14,0,0,0.4073148,0.7901484,12.1743228
25015,2020-09-15,17,0,0,0.3884617,6.0871614
25015,2020-09-16,1,0,0,0.3971053,54.7844526
25015,2020-09-17,1,0,0,0.3658458,48.6972912
25015,2020-09-18,3,0,0,0,54.7844526
25015,2020-09-19,2,0,0,0,12.1743228
25015,2020-09-20,1,0,0,0,6.0871614
25015,2020-09-21,0,0,0,0,6.0871614
25015,2020-09-22,0,0,0,0,6.0871614
25015,2020-09-23,0,0,0,0,12.1743228
25015,2020-09-24,3,2,0,0,6.0871614
25015,2020-09-25,3,0,0,0,54.7844526
25015,2020-09-26,8,0,0,0,48.6972912
25015,2020-09-27,4,0,0,0,18.2614842
25015,2020-09-28,4,1,0,0,12.1743228
25015,2020-09-29,5,0,0,0,6.0871614
25015,2020-09-30,16,0,0,0,6.0871614
25015,2020-10-01,22,1,0,0,18.2614842
25015,2020-10-02,25,2,0,0,12.1743228
25015,2020-10-03,18,1,0,0,6.0871614
25015,2020-10-04,26,0,0,0,48.6972912
25015,2020-10-05,3,0,0,0,48.6972912
25015,2020-10-06,6,0,0,0,6.0871614
25015,2020-10-07,8,0,0,0,48.6972912
25015,2020-10-08,4,0,0,0,6.0871614
25015,2020-10-09,4,1,0,0,6.0871614
25015,2020-10-10,3,0,0,0,12.1743228
25015,2020-10-11,4,1,0,0,54.7844526
25015,2020-10-12,3,0,0,0,12.1743228
25015,2020-10-13,5,0,0,0,6.0871614
25015,2020-10-14,10,2,0,0,48.6972912
25015,2020-10-15,2,0,0,0,12.1743228
25015,2020-10-16,10,0,0,0,12.1743228
25015,2020-10-17,3,1,0,0,12.1743228
25015,2020-10-18,11,0,0,0,12.1743228
25015,2020-10-19,1,0,0,0,12.1743228
25015,2020-10-20,11,0,0,0,6.0871614
25015,2020-10-21,8,0,0,0,6.0871614
25015,2020-10-22,10,0,0,0,6.0871614
25015,2020-10-23,5,0,0,0,54.7844526
25015,2020-10-24,6,0,0,0,6.0871614
25015,2020-10-25,8,1,0,0,12.1743228
25015,2020-10-26,9,0,0,0,54.7844526
25015,2020-10-27,7,0,0,0,48.6972912
25015,2020-10-28,7,1,0,0,6.0871614
25015,2020-10-29,12,0,0,0,18.2614842
25015,2020-10-30,19,0,0,0,48.6972912
25015,2020-10-31,6,0,0,0,6.0871614
25015,2020-11-01,11,0,0,0,48.6972912
25015,2020-11-02,1,0,0,0,6.0871614
25015,2020-11-03,16,0,0.2885986,0.2885986,18.2614842
25015,2020-11-04,22,1,0.3262199,0.3262199,6.0871614
25015,2020-11-05,21,1,0.3501978,0.3501978,6.0871614
25015,2020-11-06,24,1,0.3358686,0.3358686,18.2614842
25015,2020-11-07,34,0,0.3667183,0.3667183,6.0871614
25015,2020-11-08,21,0,0.4286835,0.4286835,54.7844526
25015,2020-11-09,15,0,,,6.0871614
25015,2020-11-10,19,0,0,0,18.2614842
25015,2020-11-11,37,0,0,0,6.0871614
25015,2020-11-12,31,0,0,0,18.2614842
25015,2020-11-13,54,1,0,0,18.2614842
25015,2020-11-14,35,1,0,0,48.6972912
25015,2020-11-15,24,0,0,0,18.2614842
25015,2020-11-16,21,0,0,0,6.0871614
25015,2020-11-17,23,0,0,0,18.2614842
25015,2020-11-18,61,0,0,0,6.0871614
25015,2020-11-19,31,0,0,0,6.0871614
25015,2020-11-20,27,0,0,0,12.1743228
25015,2020-11-21,37,0,0,0,54.7844526
25015,2020-11-22,31,1,0,0,54.7844526
25015,2020-11-23,14,0,0,0,48.6972912
25015,2020-11-24,31,0,0,0,12.1743228
25015,2020-11-25,35,0,0,0,12.1743228
25015,2020-11-26,0,0,0,0,48.6972912
25015,2020-11-27,46,0,0,0,48.6972912
25015,2020-11-28,38,0,0,0,12.1743228
25015,2020-11-29,35,1,0.4235477,0.4235477,6.0871614
25015,2020-11-30,18,1,0.4302384,0.4302384,48.6972912
25015,2020-12-01,23,0,0.4252937,0.4252937,6.0871614
25015,2020-12-02,45,1,0.6149833,0.6149833,18.2614842
25015,2020-12-03,60,1,0.6028307,0.6028307,48.6972912
25015,2020-12-04,42,0,0.5765751,0.5765751,12.1743228
25015,2020-12-05,44,0,0.5779039,0.5779039,18.2614842
25015,2020-12-06,31,1,0.1424035,0.1424035,54.7844526
25015,2020-12-07,30,1,0.1363223,0.1363223,48.6972912
25015,2020-12-08,53,1,0.141525,0.141525,48.6972912
25015,2020-12-09,51,1,0,0,6.0871614
25015,2020-12-10,28,1,0.6659999,0.6659999,18.2614842
25015,2020-12-11,0,1,0.6558188,0.6558188,12.1743228
25015,2020-12-12,63,0,0.6557503,0.6557503,6.0871614
25015,2020-12-13,43,0,0.6560985,0.6560985,54.7844526
25015,2020-12-14,31,0,0.8303732,0.6554641,6.0871614
25015,2020-12-15,26,0,0.8294859,0.6554362,18.2614842
25015,2020-12-16,46,4,0.820396,0.6551504,6.0871614
25015,2020-12-17,52,2,0.2802261,0.1105784,18.2614842
25015,2020-12-18,58,2,0.265264,0.1153791,12.1743228
25015,2020-12-19,37,2,0.2600987,0.1139451,18.2614842
25015,2020-12-20,43,0,0.250065,0.1247806,12.1743228
25015,2020-12-21,184,0,0.1323132,0.1323132,6.0871614
25015,2020-12-22,59,0,0.2627188,0.2627188,6.0871614
25015,2020-12-23,0,0,0.2749471,0.2749471,6.0871614
25015,2020-12-24,0,3,0.1469887,0.5643215,6.0871614
25015,2020-12-25,0,-3,0.1475621,0.5666881,6.0871614
25015,2020-12-26,0,0,0.1457365,0.5591539,54.7844526
25015,2020-12-27,0,0,0.1504444,0.5785838,18.2614842
25015,2020-12-28,-206,0,0.1465126,0.5623569,6.0871614
25015,2020-12-29,46,8,0,0.3978309,54.7844526
25015,2020-12-30,80,4,0,0.3891017,12.1743228
25015,2020-12-31,90,5,0,0,6.0871614
25015,2021-01-01,0,0,0,0,12.1743228
25017,2020-02-01,,,,,54.7844526
25017,2020-02-02,,,,,54.7844526
25017,2020-02-03,,,,,6.0871614
25017,2020-02-04,,,,,6.0871614
25017,2020-02-05,,,,,6.0871614
25017,2020-02-06,,,,,6.0871614
25017,2020-02-07,,,,,18.2614842
25017,2020-02-08,,,,,18.2614842
25017,2020-02-09,,,,,54.7844526
25017,2020-02-10,,,,,54.7844526
25017,2020-02-11,,,,,48.6972912
25017,2020-02-12,,,,,48.6972912
25017,2020-02-13,,,,,12.1743228
25017,2020-02-14,,,,,48.6972912
25017,2020-02-15,,,,,18.2614842
25017,2020-02-16,,,,,54.7844526
25017,2020-02-17,,,,,6.0871614
25017,2020-02-18,,,,,48.6972912
25017,2020-02-19,,,,,12.1743228
25017,2020-02-20,0,0,,,48.6972912
25017,2020-02-21,0,0,,,18.2614842
25017,2020-02-22,0,0,,,54.7844526
25017,2020-02-23,0,0,,,48.6972912
25017,2020-02-24,0,0,,,6.0871614
25017,2020-02-25,0,0,,,6.0871614
25017,2020-02-26,0,0,,,6.0871614
25017,2020-02-27,0,0,,,18.2614842
25017,2020-02-28,0,0,,,12.1743228
25017,2020-02-29,0,0,,,6.0871614
25017,2020-03-01,0,0,,,54.7844526
25017,2020-03-02,0,0,,,18.2614842
25017,2020-03-03,0,0,,,18.2614842
25017,2020-03-04,0,0,,,48.6972912
25017,2020-03-05,0,0,,,18.2614842
25017,2020-03-06,1,0,,,48.6972912
25017,2020-03-07,0,0,,,12.1743228
25017,2020-03-08,6,0,,,48.6972912
25017,2020-03-09,8,0,,,12.1743228
25017,2020-03-10,26,0,,,6.0871614
25017,2020-03-11,3,0,,,12.1743228
25017,2020-03-12,5,0,,,6.0871614
25017,2020-03-13,11,0,,,12.1743228
25017,2020-03-14,5,0,,,18.2614842
25017,2020-03-15,10,0,,,48.6972912
25017,2020-03-16,8,0,,,48.6972912
25017,2020-03-17,6,0,,,48.6972912
25017,2020-03-18,11,0,,,18.2614842
25017,2020-03-19,19,0,,,54.7844526
25017,2020-03-20,25,0,,,48.6972912
25017,2020-03-21,33,1,,,6.0871614
25017,2020-03-22,22,0,,,6.0871614
25017,2020-03-23,33,0,,,6.0871614
25017,2020-03-24,72,1,,,54.7844526
25017,2020-03-25,142,0,,,6.0871614
25017,2020-03-26,92,3,,,18.2614842
25017,2020-03-27,147,1,,,6.0871614
25017,2020-03-28,157,0,,,54.7844526
25017,2020-03-29,139,1,,,12.1743228
25017,2020-03-30,160,2,,,48.6972912
25017,2020-03-31,199,9,,,48.6972912
25017,2020-04-01,242,3,,,48.6972912
25017,2020-04-02,288,8,,,6.0871614
25017,2020-04-03,332,10,,,48.6972912
25017,2020-04-04,266,0,,,48.6972912
25017,2020-04-05,164,3,,,54.7844526
25017,2020-04-06,318,6,1.0886099,1.062482,6.0871614
25017,2020-04-07,237,21,0.9653365,0.9526021,6.0871614
25017,2020-04-08,358,11,1.016171,1.0119505,18.2614842
25017,2020-04-09,500,13,0.8507377,0.842757,54.7844526
25017,2020-04-10,402,16,0.9249529,0.8948792,6.0871614
25017,2020-04-11,425,28,1.0872587,1.0500015,18.2614842
25017,2020-04-12,788,12,1.3941628,1.4434999,18.2614842
25017,2020-04-13,323,14,1.3554517,1.4189585,6.0871614
25017,2020-04-14,271,25,1.3789774,1.4464661,48.6972912
25017,2020-04-15,427,33,1.2656563,1.3336997,12.1743228
25017,2020-04-16,525,37,1.3120681,1.3863525,6.0871614
25017,2020-04-17,538,36,1.3545147,1.4511741,6.0871614
25017,2020-04-18,553,40,1.1951344,1.2625717,6.0871614
25017,2020-04-19,440,38,0.652528,0.6170721,48.6972912
25017,2020-04-20,516,30,0.5356685,0.480589,6.0871614
25017,2020-04-21,368,26,0.437493,0.3817887,18.2614842
25017,2020-04-22,473,66,0.5162221,0.4599226,18.2614842
25017,2020-04-23,630,51,0.5051764,0.4499374,6.0871614
25017,2020-04-24,957,40,0.3367965,0.2819955,6.0871614
25017,2020-04-25,572,44,0.3528822,0.2704538,18.2614842
25017,2020-04-26,395,41,0.3589475,0.2740242,18.2614842
25017,2020-04-27,305,30,0.436886,0.3400541,12.1743228
25017,2020-04-28,464,31,0.4934786,0.3565106,18.2614842
25017,2020-04-29,382,71,0.4745341,0.3413533,48.6972912
25017,2020-04-30,409,43,0.4608983,0.3095205,54.7844526
25017,2020-05-01,399,40,0.4453653,0.2919283,6.0871614
25017,2020-05-02,441,38,0.3319023,0.2596523,6.0871614
25017,2020-05-03,322,49,0.3039226,0.2333887,12.1743228
25017,2020-05-04,387,25,0.251727,0.1920775,48.6972912
25017,2020-05-05,223,31,0.1946428,0.175474,6.0871614
25017,2020-05-06,347,42,0.1436012,0.1243121,6.0871614
25017,2020-05-07,349,33,0.111021,0.111021,18.2614842
25017,2020-05-08,338,29,0.2954878,0.2954878,6.0871614
25017,2020-05-09,293,37,0.3311421,0.3311421,12.1743228
25017,2020-05-10,282,38,0.3161577,0.3547942,12.1743228
25017,2020-05-11,185,28,0.30166,0.3410248,6.0871614
25017,2020-05-12,179,9,0.541353,0.5797438,6.0871614
25017,2020-05-13,248,38,0.5967018,0.6347834,6.0871614
25017,2020-05-14,180,45,0.6052984,0.6431199,6.0871614
25017,2020-05-15,302,20,0.3988138,0.436808,54.7844526
25017,2020-05-16,200,23,0.4132534,0.4504979,18.2614842
25017,2020-05-17,246,24,0.4392136,0.4256647,12.1743228
25017,2020-05-18,216,18,0.4645874,0.4512695,12.1743228
25017,2020-05-19,159,24,0.2250768,0.2117288,48.6972912
25017,2020-05-20,204,26,0.2051241,0.1917336,12.1743228
25017,2020-05-21,222,16,0.1957962,0.1821977,48.6972912
25017,2020-05-22,155,18,0.1985822,0.1753705,12.1743228
25017,2020-05-23,147,16,0.2194954,0.1693025,6.0871614
25017,2020-05-24,205,6,0.2937785,0.2570133,6.0871614
25017,2020-05-25,102,9,0.3361917,0.2991408,6.0871614
25017,2020-05-26,62,8,0.3770884,0.3391009,6.0871614
25017,2020-05-27,105,14,0.3551506,0.3174054,18.2614842
25017,2020-05-28,151,15,0.3583793,0.3113422,6.0871614
25017,2020-05-29,115,19,0.4300374,0.3925035,54.7844526
25017,2020-05-30,152,13,0.4412401,0.3830779,18.2614842
25017,2020-05-31,163,19,0.3439954,0.2862139,18.2614842
25017,2020-06-01,937,35,0.2673007,0.2231482,18.2614842
25017,2020-06-02,72,13,0.2813841,0.2375366,6.0871614
25017,2020-06-03,107,13,0.3775262,0.3336255,18.2614842
25017,2020-06-04,82,13,0.370548,0.3360489,48.6972912
25017,2020-06-05,98,6,0.2805953,0.2467944,6.0871614
25017,2020-06-06,103,6,0.1921016,0.2047287,48.6972912
25017,2020-06-07,68,4,0.3339289,0.3465166,6.0871614
25017,2020-06-08,58,6,0.4127297,0.4127297,6.0871614
25017,2020-06-09,33,9,0.3471569,0.3471569,12.1743228
25017,2020-06-10,44,5,0.2449603,0.2449603,48.6972912
25017,2020-06-11,107,8,0.4301939,0.3663538,48.6972912
25017,2020-06-12,79,11,0.434487,0.3700158,6.0871614
25017,2020-06-13,81,4,0.4368828,0.373217,6.0871614
25017,2020-06-14,39,8,0.3263268,0.2624958,12.1743228
25017,2020-06-15,32,7,0.2517366,0.1871359,48.6972912
25017,2020-06-16,42,2,0.2630491,0.1983135,54.7844526
25017,2020-06-17,77,16,0.238527,0.1738738,12.1743228
25017,2020-06-18,61,7,0.0469604,0.0469604,54.7844526
25017,2020-06-19,57,3,0.0480247,0.0480247,12.1743228
25017,2020-06-20,80,10,0.0396976,0.0396976,6.0871614
25017,2020-06-21,30,6,0.1573226,0.1573226,54.7844526
25017,2020-06-22,35,2,0.1563776,0.1563776,18.2614842
25017,2020-06-23,38,3,0.2406989,0.2406989,12.1743228
25017,2020-06-24,50,8,0.2387617,0.2387617,6.0871614
25017,2020-06-25,44,5,0.262531,0.262531,6.0871614
25017,2020-06-26,45,14,0.4022546,0.4022546,48.6972912
25017,2020-06-27,73,10,0.4322619,0.4322619,12.1743228
25017,2020-06-28,56,6,0.3098308,0.3098308,6.0871614
25017,2020-06-29,31,7,0.3074734,0.3074734,48.6972912
25017,2020-06-30,16,-11,0.2933088,0.2933088,18.2614842
25017,2020-07-01,36,7,0.3821134,0.2978004,18.2614842
25017,2020-07-02,41,9,0.360386,0.2753273,48.6972912
25017,2020-07-03,44,3,0.2231409,0.1386163,18.2614842
25017,2020-07-04,32,7,0.1928362,0.1084197,6.0871614
25017,2020-07-05,38,2,0.1782676,0.094716,6.0871614
25017,2020-07-06,40,3,0.3094823,0.2260755,12.1743228
25017,2020-07-07,50,6,0.3012666,0.2156522,6.0871614
25017,2020-07-08,57,9,0.2120925,0.2120925,18.2614842
25017,2020-07-09,48,6,0.2597019,0.2597019,54.7844526
25017,2020-07-10,29,5,0.2491358,0.2491358,18.2614842
25017,2020-07-11,59,5,0.4350931,0.4350931,18.2614842
25017,2020-07-12,47,3,0.4291561,0.4291561,6.0871614
25017,2020-07-13,53,5,0.2941064,0.2941064,18.2614842
25017,2020-07-14,64,2,0.2200548,0.2200548,6.0871614
25017,2020-07-15,52,5,0.2765194,0.2765194,48.6972912
25017,2020-07-16,33,6,0.2888096,0.2717326,54.7844526
25017,2020-07-17,53,4,0.3176822,0.3007931,48.6972912
25017,2020-07-18,71,6,0.1536411,0.1368706,6.0871614
25017,2020-07-19,77,3,0.1549963,0.1380783,48.6972912
25017,2020-07-20,72,1,0.157031,0.139891,6.0871614
25017,2020-07-21,53,-2,0.1601365,0.1426583,6.0871614
25017,2020-07-22,73,5,0.1440064,0.1032435,54.7844526
25017,2020-07-23,39,0,0.0946247,0.0706697,6.0871614
25017,2020-07-24,67,3,0.0955597,0.0372268,12.1743228
25017,2020-07-25,60,1,0.0862589,0.0288087,6.0871614
25017,2020-07-26,83,2,0.086808,0.0289902,48.6972912
25017,2020-07-27,63,2,0.1766401,0.1198266,6.0871614
25017,2020-07-28,33,2,0.1742403,0.1182019,48.6972912
25017,2020-07-29,106,10,0.182583,0.1209678,12.1743228
25017,2020-07-30,82,3,0.1671148,0.1074261,6.0871614
25017,2020-07-31,89,4,0.1624808,0.108177,6.0871614
25017,2020-08-01,95,5,0.1630077,0.1085285,6.0871614
25017,2020-08-02,93,2,0.1625299,0.1082106,6.0871614
25017,2020-08-03,38,3,0.0749282,0.0200016,48.6972912
25017,2020-08-04,95,1,0.138706,0.0841655,6.0871614
25017,2020-08-05,82,0,0.0914055,0.0644843,18.2614842
25017,2020-08-06,47,9,0.1407692,0.1136286,18.2614842
25017,2020-08-07,98,1,0.1875494,0.1875494,48.6972912
25017,2020-08-08,91,3,0.1877535,0.1877535,12.1743228
25017,2020-08-09,75,1,0.2036952,0.2036952,54.7844526
25017,2020-08-10,50,2,0.2327613,0.2327613,48.6972912
25017,2020-08-11,95,1,0.2040756,0.2040756,6.0871614
25017,2020-08-12,0,0,0.251081,0.251081,6.0871614
25017,2020-08-13,0,0,0.375889,0.375889,6.0871614
25017,2020-08-14,0,0,0.2992081,0.2992081,6.0871614
25017,2020-08-15,0,0,0.3130242,0.3818969,6.0871614
25017,2020-08-16,0,0,0.2966896,0.3652218,18.2614842
25017,2020-08-17,0,0,0.2657675,0.333497,18.2614842
25017,2020-08-18,0,0,0.2310009,0.2978171,18.2614842
25017,2020-08-19,0,28,0.1813814,0.2475728,6.0871614
25017,2020-08-20,0,2,0.0162937,0.0818337,6.0871614
25017,2020-08-21,464,0,0.1138171,0.1575438,6.0871614
25017,2020-08-22,27,7,0.0978366,0.0763468,48.6972912
25017,2020-08-23,0,0,0.1415747,0.1201332,18.2614842
25017,2020-08-24,102,10,0.2318095,0.1814279,54.7844526
25017,2020-08-25,90,1,0.2365052,0.1850893,6.0871614
25017,2020-08-26,48,4,0.2483429,0.1963632,54.7844526
25017,2020-08-27,81,4,0,0,6.0871614
25017,2020-08-28,86,0,0,0,12.1743228
25017,2020-08-29,99,2,0.0325563,0,54.7844526
25017,2020-08-30,33,4,0.0242212,0,12.1743228
25017,2020-08-31,27,2,0.0564322,0.0371324,54.7844526
25017,2020-09-01,67,1,0.0472454,0.0310877,48.6972912
25017,2020-09-02,67,0,0.0533928,0.0394197,6.0871614
25017,2020-09-03,67,0,0.0522151,0.0385492,48.6972912
25017,2020-09-04,0,4,0.0529356,0.03908,12.1743228
25017,2020-09-05,0,7,0.0977824,0.0977824,54.7844526
25017,2020-09-06,0,1,0.1659357,0.1659357,48.6972912
25017,2020-09-07,0,3,0.1371687,0.1371687,6.0871614
25017,2020-09-08,297,1,0.1363197,0.1363197,6.0871614
25017,2020-09-09,55,2,0.2277454,0.2277454,48.6972912
25017,2020-09-10,84,5,0.2324051,0.2324051,18.2614842
25017,2020-09-11,90,2,0.299741,0.299741,18.2614842
25017,2020-09-12,117,6,0.2469896,0.2469896,54.7844526
25017,2020-09-13,44,3,0.1869532,0.1869532,6.0871614
25017,2020-09-14,64,2,0.1932464,0.1932464,18.2614842
25017,2020-09-15,58,2,0.2806467,0.1915904,6.0871614
25017,2020-09-16,79,6,0.3212287,0.216775,48.6972912
25017,2020-09-17,86,0,0.3186058,0.2150627,48.6972912
25017,2020-09-18,76,1,0.2440778,0.1393138,48.6972912
25017,2020-09-19,99,4,0.5889133,0.4487465,54.7844526
25017,2020-09-20,88,2,0.5789174,0.4411271,48.6972912
25017,2020-09-21,52,1,0.6281263,0.4420817,6.0871614
25017,2020-09-22,36,4,0.6121311,0.5049015,54.7844526
25017,2020-09-23,0,0,0.781515,0.536733,18.2614842
25017,2020-09-24,123,11,0.7851259,0.5392336,6.0871614
25017,2020-09-25,89,1,1.0196345,0.7750064,6.0871614
25017,2020-09-26,98,4,0.6775844,0.4691407,6.0871614
25017,2020-09-27,139,0,0.666403,0.4614115,6.0871614
25017,2020-09-28,52,6,0.618318,0.4617452,6.0871614
25017,2020-09-29,115,0,0.5787047,0.4459923,6.0871614
25017,2020-09-30,117,5,0.2876393,0.2876393,18.2614842
25017,2020-10-01,155,2,0.350683,0.2835568,18.2614842
25017,2020-10-02,182,4,0.1452366,0.0794725,6.0871614
25017,2020-10-03,140,6,0.2200118,0.15423,48.6972912
